Date,Hour,DA_EC,DA_CC,DA_MLC,RT_LMP
5/21/2007,20,79.09,-0.46,0.32,64.23
5/21/2007,21,69.82,0,0.25,64.36
5/21/2007,22,64.31,0.03,0.21,63.23
5/21/2007,23,57.76,0,0.19,62.21
5/22/2007,0,47.14,0,0.2,36.69
5/22/2007,1,44.97,0,0.19,31.12
5/22/2007,2,40.76,0,0.17,28.37
5/22/2007,3,39.77,0,0.17,32.7
5/22/2007,4,41.7,0,0.17,44.4
5/22/2007,5,48.6,0,0.21,33.46
5/22/2007,6,59.8,-0.63,0.29,47.26
5/22/2007,7,62.07,-0.03,0.29,62.76
5/22/2007,8,65.97,-0.3,0.28,59.98
5/22/2007,9,70.85,-0.07,0.29,63.87
5/22/2007,10,71.28,-0.16,0.29,65
5/22/2007,11,72.8,0.41,0.28,64.76
5/22/2007,12,70.74,0.24,0.27,64.12
5/22/2007,13,70.6,0.33,0.26,64.82
5/22/2007,14,69,0.35,0.26,64.78
5/22/2007,15,69.54,0.06,0.26,64.71
5/22/2007,16,69.85,0.08,0.27,64.72
5/22/2007,17,68.18,-0.05,0.27,63.62
5/22/2007,18,64.25,-0.44,0.26,61.03
5/22/2007,19,64.55,-0.76,0.28,59.8
5/22/2007,20,68.6,-0.81,0.3,63.43
5/22/2007,21,63.88,-0.07,0.26,63.65
5/22/2007,22,57.31,-0.01,0.23,63.43
5/22/2007,23,48.74,0,0.18,63.32
5/23/2007,0,44.88,0,0.16,47.6
5/23/2007,1,44.01,0,0.17,42.63
5/23/2007,2,39.74,0,0.16,36.9
5/23/2007,3,38.3,0,0.16,15.91
5/23/2007,4,39.74,0,0.16,37.85
5/23/2007,5,46.94,0,0.19,47.98
5/23/2007,6,62.04,0,0.27,66.54
5/23/2007,7,64.23,0.24,0.27,64.96
5/23/2007,8,69.4,0.43,0.26,65.55
5/23/2007,9,70.99,0.97,0.26,65.73
5/23/2007,10,73.45,1.04,0.28,66.94
5/23/2007,11,73.44,0.95,0.26,67.69
5/23/2007,12,72.4,0.81,0.26,67.19
5/23/2007,13,74.47,2.3,0.26,71.76
5/23/2007,14,73.67,0.7,0.25,79.4
5/23/2007,15,72.61,0.66,0.26,72.69
5/23/2007,16,73.71,0.55,0.26,77.13
5/23/2007,17,70.71,3.09,0.27,73.42
5/23/2007,18,66.91,1.25,0.26,83.62
5/23/2007,19,66.98,0.6,0.26,65.35
5/23/2007,20,71.09,-0.19,0.27,79.55
5/23/2007,21,65.31,0.78,0.25,68.36
5/23/2007,22,62.04,-0.61,0.24,64.82
5/23/2007,23,60.22,-0.61,0.23,66.61
5/24/2007,0,60.43,-0.2,0.23,44.78
5/24/2007,1,53.75,0.14,0.21,44.21
5/24/2007,2,49.4,0.03,0.19,27.19
5/24/2007,3,42.49,0,0.16,25.58
5/24/2007,4,46.84,0.01,0.18,63.78
5/24/2007,5,52.97,0.49,0.21,29.88
5/24/2007,6,65.27,-0.84,0.29,30.2
5/24/2007,7,68.24,1.5,0.29,48.34
5/24/2007,8,73.25,2.2,0.29,59.91
5/24/2007,9,76.73,0.28,0.29,62.53
5/24/2007,10,79.67,1.99,0.3,71.16
5/24/2007,11,82.59,1.47,0.31,76.6
5/24/2007,12,83.87,3.15,0.3,77.52
5/24/2007,13,87.64,3.79,0.31,80.86
5/24/2007,14,87.89,3.73,0.31,65.22
5/24/2007,15,87.87,1.42,0.31,72.75
5/24/2007,16,86.81,1.22,0.3,92.6
5/24/2007,17,82.28,-0.01,0.3,65.24
5/24/2007,18,77.32,0.09,0.29,58.61
5/24/2007,19,77.39,-0.03,0.29,63.8
5/24/2007,20,83.67,0.09,0.31,78.81
5/24/2007,21,73,0.23,0.28,70.26
5/24/2007,22,66.3,0,0.24,67.04
5/24/2007,23,65.3,-0.04,0.23,63.1
5/25/2007,0,61.86,0,0.24,62.35
5/25/2007,1,55.37,0.06,0.21,59.78
5/25/2007,2,47.46,0.17,0.19,35
5/25/2007,3,44.93,0.21,0.19,40.47
5/25/2007,4,48.46,0.16,0.19,43.5
5/25/2007,5,54.72,0.07,0.21,28.89
5/25/2007,6,66.6,-0.7,0.29,34.56
5/25/2007,7,69.41,-0.21,0.33,55.5
5/25/2007,8,76.05,-0.07,0.35,60.52
5/25/2007,9,83.78,-1.15,0.37,64.72
5/25/2007,10,87.98,-1.37,0.39,68.33
5/25/2007,11,89.94,-1.06,0.39,84.32
5/25/2007,12,94.53,-1.17,0.42,80.86
5/25/2007,13,98.01,-1.36,0.42,68.48
5/25/2007,14,98.73,-1.36,0.41,68.19
5/25/2007,15,99.44,-1.02,0.41,68.62
5/25/2007,16,98.32,-1.07,0.42,74.41
5/25/2007,17,90.26,0.33,0.38,79.74
5/25/2007,18,80.64,0.01,0.34,76.13
5/25/2007,19,81.3,-0.44,0.35,66.41
5/25/2007,20,87.89,-0.7,0.39,69.52
5/25/2007,21,78.3,-1.39,0.33,63.62
5/25/2007,22,64.37,-0.49,0.27,59.63
5/25/2007,23,64.6,-0.71,0.27,41.29
5/26/2007,0,63.4,-0.84,0.28,57.65
5/26/2007,1,61.46,-0.58,0.29,62.18
5/26/2007,2,58.68,0,0.29,62.29
5/26/2007,3,52.31,0.1,0.26,60.65
5/26/2007,4,51.64,0.1,0.26,60.21
5/26/2007,5,51.32,0.11,0.26,55.14
5/26/2007,6,57.11,-0.29,0.25,47.54
5/26/2007,7,57.42,1.88,0.26,46.92
5/26/2007,8,66.54,1.14,0.32,59.21
5/26/2007,9,72.86,0.6,0.36,67
5/26/2007,10,75.25,-1.07,0.37,68.77
5/26/2007,11,79.86,-1.42,0.37,75.72
5/26/2007,12,78.53,-2.13,0.36,75.84
5/26/2007,13,77.7,-2.4,0.35,75.64
5/26/2007,14,76.86,-2.2,0.34,75.35
5/26/2007,15,77.53,-2.86,0.33,72.41
5/26/2007,16,78.44,1,0.36,73.57
5/26/2007,17,78,0.84,0.37,75.39
5/26/2007,18,72.17,0.54,0.34,74.76
5/26/2007,19,71.2,0.65,0.34,73.3
5/26/2007,20,75.47,0.98,0.34,73.98
5/26/2007,21,67.52,0.14,0.29,65.97
5/26/2007,22,61.82,-1.11,0.26,61.61
5/26/2007,23,61.03,-2,0.24,60.74
5/27/2007,0,56.91,0,0.27,67.31
5/27/2007,1,53.58,0,0.27,66.65
5/27/2007,2,48.23,0,0.24,61.5
5/27/2007,3,46.01,0,0.23,61.26
5/27/2007,4,46.98,0,0.24,57.73
5/27/2007,5,45.03,0,0.23,40.52
5/27/2007,6,44.84,0.25,0.21,43.81
5/27/2007,7,42.58,1.31,0.21,61.36
5/27/2007,8,54.71,0,0.31,60.16
5/27/2007,9,58.43,1.11,0.34,60.9
5/27/2007,10,60.29,0.69,0.34,63.15
5/27/2007,11,66.08,0.28,0.34,66.73
5/27/2007,12,66.31,1.1,0.34,70.58
5/27/2007,13,67.62,0.94,0.34,70.46
5/27/2007,14,65.8,1.14,0.31,67.44
5/27/2007,15,66.75,1.23,0.32,70.56
5/27/2007,16,67.27,1.24,0.31,70.34
5/27/2007,17,67.38,0.74,0.34,76.45
5/27/2007,18,66.11,-0.55,0.35,69.58
5/27/2007,19,66.35,-0.75,0.36,67.16
5/27/2007,20,75.46,-0.49,0.38,82.84
5/27/2007,21,65.99,-0.05,0.31,64.86
5/27/2007,22,55.46,0,0.25,61.58
5/27/2007,23,54.99,0,0.25,63.17
5/28/2007,0,54.69,0,0.3,62.75
5/28/2007,1,49,0,0.28,46.8
5/28/2007,2,45.87,0,0.26,63.26
5/28/2007,3,42.6,0,0.23,60.47
5/28/2007,4,44.43,0,0.25,45.71
5/28/2007,5,44.15,0,0.25,42.98
5/28/2007,6,43.17,0,0.2,41.35
5/28/2007,7,51.71,0.01,0.25,70.83
5/28/2007,8,62.28,0.01,0.33,78.64
5/28/2007,9,60.52,0,0.34,63.39
5/28/2007,10,66.57,0.38,0.36,68.77
5/28/2007,11,67.78,0.23,0.36,75.17
5/28/2007,12,71.58,0.25,0.37,91.83
5/28/2007,13,70.51,0.3,0.35,101.76
5/28/2007,14,69.34,0.34,0.35,75.06
5/28/2007,15,68.26,0.28,0.35,76.15
5/28/2007,16,69.45,0.36,0.38,80.94
5/28/2007,17,68.09,-0.29,0.38,79.39
5/28/2007,18,66.44,-0.85,0.38,92.94
5/28/2007,19,66.36,-0.75,0.38,79.71
5/28/2007,20,70.81,-0.76,0.39,92.86
5/28/2007,21,65.78,-0.17,0.34,93.23
5/28/2007,22,58.22,0,0.3,67.62
5/28/2007,23,54.72,0,0.27,65.51
5/29/2007,0,57.04,0.02,0.29,64.18
5/29/2007,1,53.85,0.04,0.28,58.75
5/29/2007,2,50.31,0.02,0.27,72.05
5/29/2007,3,49.34,0.02,0.26,65.24
5/29/2007,4,50.31,0.07,0.27,92.42
5/29/2007,5,53.12,0.02,0.29,103.16
5/29/2007,6,60.93,-0.61,0.32,112.23
5/29/2007,7,63.99,0.48,0.35,97.01
5/29/2007,8,68.81,1.35,0.36,67.94
5/29/2007,9,73.85,0.92,0.37,72.98
5/29/2007,10,79.78,0.48,0.41,76.93
5/29/2007,11,79.81,0.95,0.38,80.04
5/29/2007,12,78.71,0.09,0.37,77.67
5/29/2007,13,80.22,0,0.36,126.51
5/29/2007,14,79.27,0.71,0.36,80.27
5/29/2007,15,81.27,0.53,0.36,87.87
5/29/2007,16,80.09,0.71,0.36,88.3
5/29/2007,17,80.85,0.46,0.38,110.68
5/29/2007,18,72.89,0.07,0.36,81.92
5/29/2007,19,71.11,-0.27,0.36,70.93
5/29/2007,20,75.18,-0.07,0.36,105.54
5/29/2007,21,66.17,-0.43,0.3,73.13
5/29/2007,22,56.8,-0.09,0.26,55.27
5/29/2007,23,56.34,-0.01,0.23,63.16
5/30/2007,0,63.85,0.77,0.31,64.67
5/30/2007,1,60.33,0.76,0.3,60.49
5/30/2007,2,57.84,1,0.28,51.2
5/30/2007,3,56.76,0.95,0.29,58.47
5/30/2007,4,57.76,0.73,0.3,60.43
5/30/2007,5,59.26,0.43,0.31,49.99
5/30/2007,6,63.6,-0.74,0.31,59.39
5/30/2007,7,71.93,2.15,0.36,62.3
5/30/2007,8,75.3,1.03,0.36,70.37
5/30/2007,9,80.07,0.5,0.37,76.18
5/30/2007,10,85.06,-1.4,0.39,80.44
5/30/2007,11,88.86,-2.4,0.38,82.15
5/30/2007,12,91.88,-5.83,0.39,92.97
5/30/2007,13,97.87,-5.29,0.4,87.85
5/30/2007,14,96.83,-5.48,0.4,83.94
5/30/2007,15,97.56,-5.02,0.4,98.75
5/30/2007,16,102.22,-11.21,0.45,99.6
5/30/2007,17,92.51,-7.55,0.39,77.81
5/30/2007,18,91.11,-5.23,0.41,87.17
5/30/2007,19,85.72,-3.89,0.39,85.84
5/30/2007,20,87.35,-3.34,0.38,86.51
5/30/2007,21,77.57,0.66,0.31,103.91
5/30/2007,22,69.87,1.45,0.29,81.69
5/30/2007,23,65.67,-1.1,0.26,69.44
5/31/2007,0,61.04,0.57,0.27,51.5
5/31/2007,1,49.47,2.11,0.21,54.61
5/31/2007,2,43.34,2.35,0.19,39.71
5/31/2007,3,40.13,2.78,0.18,42.58
5/31/2007,4,45.59,2.07,0.22,52.8
5/31/2007,5,57.79,0.69,0.27,59.73
5/31/2007,6,64.64,-0.14,0.31,59.89
5/31/2007,7,71.06,-0.02,0.35,63.74
5/31/2007,8,73.5,0.63,0.35,72.34
5/31/2007,9,77.87,0.84,0.35,83.67
5/31/2007,10,80.03,1.15,0.36,79.01
5/31/2007,11,80.81,1.22,0.33,77.62
5/31/2007,12,82.96,1.38,0.35,80.94
5/31/2007,13,84.27,1.54,0.34,102.89
5/31/2007,14,84.29,1.56,0.34,90.55
5/31/2007,15,84.31,1.59,0.34,102.18
5/31/2007,16,82.67,1.12,0.35,97.04
5/31/2007,17,80.91,0.86,0.33,80.74
5/31/2007,18,79.5,-0.77,0.35,76.33
5/31/2007,19,77.06,-1.04,0.34,65.77
5/31/2007,20,77.92,-1.97,0.34,67.88
5/31/2007,21,70.34,-1.52,0.3,62.28
5/31/2007,22,63.38,-1.3,0.27,51.5
5/31/2007,23,60.31,-1.19,0.25,61.57
6/1/2007,0,58.66,1.14,0.22,53.8
6/1/2007,1,49.87,0.87,0.2,15.72
6/1/2007,2,40.92,1.38,0.16,12.01
6/1/2007,3,40.82,1.5,0.16,25.83
6/1/2007,4,40.71,1.61,0.18,47.14
6/1/2007,5,46.27,-0.69,0.19,40.14
6/1/2007,6,63.35,0.51,0.27,61.8
6/1/2007,7,67.63,-1.66,0.3,65.22
6/1/2007,8,73,-3.87,0.34,66.46
6/1/2007,9,77.57,-2.91,0.34,73.36
6/1/2007,10,81.32,-3.21,0.35,80.52
6/1/2007,11,84.22,-4.58,0.36,85.76
6/1/2007,12,87.78,-4.52,0.36,105.14
6/1/2007,13,94.88,-6.72,0.39,106.39
6/1/2007,14,93.85,-6.96,0.37,85.62
6/1/2007,15,93.1,-6.48,0.35,106.59
6/1/2007,16,94.06,-6.92,0.37,97.56
6/1/2007,17,87.61,-5.94,0.33,86.4
6/1/2007,18,80.32,-8.54,0.34,82.49
6/1/2007,19,77.18,-6.74,0.32,69.11
6/1/2007,20,81.71,-6.68,0.35,83.1
6/1/2007,21,74.02,-5.34,0.32,78.06
6/1/2007,22,70.14,-7.5,0.3,69.6
6/1/2007,23,66.16,-0.9,0.28,72.78
6/2/2007,0,64.25,-0.01,0.23,61.19
6/2/2007,1,60.53,0,0.21,75.22
6/2/2007,2,54.44,0,0.2,84.67
6/2/2007,3,48.85,0,0.18,66.61
6/2/2007,4,52.45,0,0.2,63.74
6/2/2007,5,48.36,0,0.18,49.5
6/2/2007,6,54.45,-0.02,0.21,57.6
6/2/2007,7,59.84,0.21,0.23,82.05
6/2/2007,8,72.98,1.13,0.3,100.54
6/2/2007,9,79.04,1.11,0.31,96.23
6/2/2007,10,82.05,1.5,0.31,93.02
6/2/2007,11,84.14,1.45,0.32,97.45
6/2/2007,12,86.95,1.87,0.32,100.18
6/2/2007,13,87,1.48,0.29,102.72
6/2/2007,14,86.27,1.54,0.28,103.29
6/2/2007,15,86.05,1.37,0.29,92.28
6/2/2007,16,85.14,1.78,0.29,97.45
6/2/2007,17,85.8,1.58,0.31,98.07
6/2/2007,18,81.71,0.16,0.3,84.3
6/2/2007,19,77.88,0.63,0.29,72.67
6/2/2007,20,81.85,-0.38,0.29,93.64
6/2/2007,21,80.4,-0.51,0.27,77.75
6/2/2007,22,69.15,0.71,0.25,87.48
6/2/2007,23,61.38,-0.51,0.22,75.34
6/3/2007,0,60.88,0,0.21,61.63
6/3/2007,1,54.43,0,0.18,65.31
6/3/2007,2,53.62,0,0.18,65
6/3/2007,3,49.61,0,0.18,59.38
6/3/2007,4,48.42,0,0.18,51.05
6/3/2007,5,47.42,0,0.18,59.05
6/3/2007,6,56.38,0,0.21,43.99
6/3/2007,7,57.37,0,0.22,52.79
6/3/2007,8,63.88,0.18,0.27,62.38
6/3/2007,9,71.08,1.21,0.3,67.79
6/3/2007,10,79.08,-1.49,0.32,73.21
6/3/2007,11,79.8,1.52,0.3,71.7
6/3/2007,12,80.61,0.18,0.29,63.09
6/3/2007,13,78.69,-0.72,0.27,63.78
6/3/2007,14,76.96,-1.93,0.25,60.58
6/3/2007,15,76.74,-1.96,0.26,59.91
6/3/2007,16,76.96,-2.19,0.26,62.71
6/3/2007,17,79.47,0.05,0.27,65.13
6/3/2007,18,71.9,1.09,0.24,66.56
6/3/2007,19,75.19,1.1,0.28,63.5
6/3/2007,20,79.91,-2.64,0.29,66.2
6/3/2007,21,70.47,0.66,0.23,45.4
6/3/2007,22,64.88,-0.8,0.19,39.49
6/3/2007,23,58.3,0,0.17,28.11
6/4/2007,0,57.54,0,0.17,30.39
6/4/2007,1,52.08,0,0.17,33.8
6/4/2007,2,47.69,0,0.15,19.6
6/4/2007,3,47.67,0,0.17,19.65
6/4/2007,4,47.67,0,0.17,23.89
6/4/2007,5,47.67,0,0.17,46.87
6/4/2007,6,59.81,-0.04,0.23,54.77
6/4/2007,7,62.61,-0.81,0.24,56.89
6/4/2007,8,65.32,-0.33,0.24,61.47
6/4/2007,9,73.82,-1.23,0.27,67.17
6/4/2007,10,76.05,-1.46,0.27,82.7
6/4/2007,11,75.35,-2.6,0.25,65.25
6/4/2007,12,75.85,-3.65,0.25,62.09
6/4/2007,13,75.66,-5.08,0.24,67.08
6/4/2007,14,75.47,-5.16,0.25,66.04
6/4/2007,15,75.58,-4.52,0.25,61.85
6/4/2007,16,75.88,-0.86,0.25,63.81
6/4/2007,17,73.2,-1.07,0.25,63.46
6/4/2007,18,68.24,-5.43,0.24,63.61
6/4/2007,19,65.78,-3.51,0.24,62.15
6/4/2007,20,69.92,-4.06,0.25,60.85
6/4/2007,21,64.68,-2.56,0.23,46.92
6/4/2007,22,58.5,-1.62,0.18,19.69
6/4/2007,23,54,-1.56,0.15,25.09
6/5/2007,0,50.71,-0.27,0.15,16.53
6/5/2007,1,46.99,-0.04,0.15,15.21
6/5/2007,2,37.76,0,0.12,26.95
6/5/2007,3,36.19,0,0.11,39.19
6/5/2007,4,37.47,0,0.12,37.15
6/5/2007,5,45.21,0,0.14,42.37
6/5/2007,6,63.44,-0.74,0.21,52.25
6/5/2007,7,65.76,-0.96,0.23,63.75
6/5/2007,8,71.64,-0.88,0.25,71.95
6/5/2007,9,73.46,-1.35,0.23,74.23
6/5/2007,10,76.52,-1.58,0.23,80.13
6/5/2007,11,79.32,-2.26,0.25,86.77
6/5/2007,12,81.27,-3.3,0.25,86.85
6/5/2007,13,85.27,-3.4,0.26,80.61
6/5/2007,14,84.51,-3.77,0.25,100.98
6/5/2007,15,84.84,-4.16,0.26,93.65
6/5/2007,16,84.04,-3.57,0.25,81.33
6/5/2007,17,79.25,-3.12,0.24,75.48
6/5/2007,18,76.05,-0.38,0.25,82.48
6/5/2007,19,73.12,-0.74,0.23,65.54
6/5/2007,20,76.4,-0.52,0.25,74.33
6/5/2007,21,70.44,-0.6,0.23,73.13
6/5/2007,22,64.32,-0.72,0.2,70.37
6/5/2007,23,57.96,-0.25,0.17,63.79
6/6/2007,0,52.71,-3.87,0.14,69.52
6/6/2007,1,45.5,0,0.13,77.43
6/6/2007,2,40.61,0,0.11,65.23
6/6/2007,3,37.3,0,0.11,46.32
6/6/2007,4,37.99,0,0.11,35.84
6/6/2007,5,42.83,-0.14,0.12,37.11
6/6/2007,6,57.86,-0.5,0.19,52.47
6/6/2007,7,64.85,-0.18,0.21,62.62
6/6/2007,8,66.79,0.35,0.21,64.27
6/6/2007,9,70.92,-0.14,0.22,72.65
6/6/2007,10,74.12,-0.82,0.22,63.65
6/6/2007,11,74.77,-1.39,0.22,64.44
6/6/2007,12,75.55,-1.58,0.22,63.52
6/6/2007,13,76.44,-2.7,0.22,64.29
6/6/2007,14,76,-2.76,0.22,64.09
6/6/2007,15,76.71,-2.67,0.22,64.26
6/6/2007,16,76.17,-2.14,0.22,64.7
6/6/2007,17,73.62,-1.53,0.22,64.4
6/6/2007,18,67.49,-1.03,0.2,61.24
6/6/2007,19,66.26,-1.43,0.2,60.82
6/6/2007,20,69.76,-0.99,0.22,63.9
6/6/2007,21,65.3,-1.19,0.2,62.93
6/6/2007,22,57.51,-0.63,0.17,44.67
6/6/2007,23,47.59,-0.36,0.12,30.96
6/7/2007,0,51.5,-0.19,0.11,37.56
6/7/2007,1,40.05,-0.14,0.09,34.16
6/7/2007,2,37.57,0,0.08,32.04
6/7/2007,3,37.91,0,0.09,37.17
6/7/2007,4,38.9,0,0.1,21.11
6/7/2007,5,41.36,-0.86,0.1,25.31
6/7/2007,6,58.31,-0.39,0.16,35.84
6/7/2007,7,64.93,-0.67,0.18,60.65
6/7/2007,8,67.03,-0.68,0.17,64.34
6/7/2007,9,71.82,-0.61,0.17,64.44
6/7/2007,10,72.81,-1.24,0.17,53.52
6/7/2007,11,73.54,-1.38,0.16,45.23
6/7/2007,12,76.37,-1.22,0.17,62.16
6/7/2007,13,77.16,-1.26,0.16,61.61
6/7/2007,14,76.97,-1.23,0.17,36.91
6/7/2007,15,78.21,-1.18,0.17,61.43
6/7/2007,16,78.22,-1.03,0.17,62.95
6/7/2007,17,75.02,-0.78,0.16,62.07
6/7/2007,18,69.22,-2.18,0.15,61.87
6/7/2007,19,68.35,-2.17,0.16,47.07
6/7/2007,20,72.76,-2.45,0.18,49.07
6/7/2007,21,65.76,-2.35,0.15,62.28
6/7/2007,22,61.27,-1.74,0.14,64.49
6/7/2007,23,49.07,-0.4,0.09,38.59
6/8/2007,0,51.72,-0.32,0.1,42.81
6/8/2007,1,44.31,-0.12,0.09,48.66
6/8/2007,2,38.45,-0.4,0.08,35.41
6/8/2007,3,37.37,-0.44,0.08,41.41
6/8/2007,4,38.83,-0.2,0.08,47.41
6/8/2007,5,40.13,-0.55,0.09,24.19
6/8/2007,6,59.41,-0.06,0.14,28.15
6/8/2007,7,64.19,-1.15,0.17,48.31
6/8/2007,8,67.38,-0.71,0.17,43.78
6/8/2007,9,70.94,0.21,0.16,62.53
6/8/2007,10,76.43,-1.97,0.17,64.34
6/8/2007,11,78.2,-2.67,0.17,64.91
6/8/2007,12,80.15,-2.81,0.16,64.67
6/8/2007,13,84.18,-3.26,0.16,65.13
6/8/2007,14,83.23,-4.76,0.15,65.82
6/8/2007,15,84.17,-2.02,0.15,76.61
6/8/2007,16,84.82,-2.47,0.16,65.8
6/8/2007,17,79.51,-2.67,0.15,66.24
6/8/2007,18,71.15,-2.56,0.14,65.46
6/8/2007,19,70.08,-2.53,0.13,64.15
6/8/2007,20,75.56,-2.48,0.15,65.07
6/8/2007,21,68.06,-2.13,0.14,65.39
6/8/2007,22,64.37,-1.57,0.14,66.71
6/8/2007,23,62.36,0.02,0.1,65.29
6/9/2007,0,59.73,0,0.08,62.94
6/9/2007,1,53.36,0,0.08,82.54
6/9/2007,2,48.13,0,0.08,58.77
6/9/2007,3,43.53,0,0.07,54.21
6/9/2007,4,43.53,0,0.07,55.88
6/9/2007,5,37.96,-0.21,0.05,53
6/9/2007,6,45.16,0,0.08,33.09
6/9/2007,7,53.7,-0.07,0.07,38.56
6/9/2007,8,61.44,-0.29,0.09,61.12
6/9/2007,9,65.3,-0.32,0.09,66.78
6/9/2007,10,69.51,-0.62,0.11,63.95
6/9/2007,11,67.65,0.07,0.1,75.34
6/9/2007,12,66.59,-0.15,0.1,66.35
6/9/2007,13,68.01,0,0.07,65.11
6/9/2007,14,66.2,-0.03,0.06,66.19
6/9/2007,15,68.21,-0.07,0.05,62.73
6/9/2007,16,68.57,-0.1,0.06,65.04
6/9/2007,17,66.62,-0.26,0.09,65.58
6/9/2007,18,62,-0.55,0.08,64.67
6/9/2007,19,61.32,-0.55,0.08,61.44
6/9/2007,20,66.81,-0.91,0.11,61.79
6/9/2007,21,60.64,-0.72,0.08,61.18
6/9/2007,22,57.91,-1.05,0.09,44.32
6/9/2007,23,55.25,0,0.07,54.75
6/10/2007,0,50.45,0,0.07,40.22
6/10/2007,1,42.33,0,0.06,60.57
6/10/2007,2,37.89,0,0.06,59.68
6/10/2007,3,32.93,0,0.06,27.92
6/10/2007,4,29.8,0,0.05,28.72
6/10/2007,5,26.58,0,0.04,32.04
6/10/2007,6,32.27,0,0.05,30.24
6/10/2007,7,38.47,0,0.07,33.82
6/10/2007,8,44.07,0,0.08,51.86
6/10/2007,9,55.24,0,0.11,63.8
6/10/2007,10,60.4,-0.09,0.11,74.42
6/10/2007,11,62.3,-0.44,0.11,60.27
6/10/2007,12,64.73,-0.6,0.09,61.59
6/10/2007,13,64.42,-0.1,0.08,59.82
6/10/2007,14,63.94,-0.53,0.07,61.65
6/10/2007,15,64.56,-0.43,0.07,64.01
6/10/2007,16,64.56,-0.23,0.07,62.06
6/10/2007,17,64.62,-0.66,0.08,76.58
6/10/2007,18,64.53,-0.78,0.09,97.31
6/10/2007,19,64.53,-0.98,0.09,76.76
6/10/2007,20,71.76,-1.53,0.11,91.12
6/10/2007,21,62.98,-0.49,0.08,85.69
6/10/2007,22,42.89,0,0.04,51.71
6/10/2007,23,44.53,0,0.05,41.56
6/11/2007,0,38.14,0,0.08,34.83
6/11/2007,1,40.6,0,0.09,52.07
6/11/2007,2,35.95,0,0.07,58.5
6/11/2007,3,35.94,0,0.08,37.75
6/11/2007,4,36.34,0,0.09,31.52
6/11/2007,5,36.36,-0.05,0.09,31.18
6/11/2007,6,52.38,0,0.15,40.96
6/11/2007,7,56.32,0,0.18,51.41
6/11/2007,8,59.75,0.39,0.18,59.91
6/11/2007,9,64.06,0.43,0.18,64.29
6/11/2007,10,68.69,0.8,0.18,70.31
6/11/2007,11,70.14,0.46,0.17,95.93
6/11/2007,12,71.68,0.47,0.17,87.42
6/11/2007,13,73.88,0.57,0.15,94.67
6/11/2007,14,72.85,0.65,0.16,85.25
6/11/2007,15,74.58,0.61,0.16,84.01
6/11/2007,16,75.17,0.73,0.15,97.39
6/11/2007,17,74.95,0.63,0.17,82.28
6/11/2007,18,67.13,0.33,0.16,67.64
6/11/2007,19,64.1,0.19,0.15,66.48
6/11/2007,20,67.98,0.33,0.17,80.54
6/11/2007,21,61.24,0.35,0.13,61.93
6/11/2007,22,54.83,0.08,0.13,62.21
6/11/2007,23,50.65,0,0.07,61.71
6/12/2007,0,55.8,0,0.11,71.43
6/12/2007,1,46.77,0,0.1,62.12
6/12/2007,2,44.65,0,0.09,60.75
6/12/2007,3,41.72,0,0.1,57.41
6/12/2007,4,41.72,0,0.1,57.34
6/12/2007,5,45.02,0,0.1,54.6
6/12/2007,6,58.25,0,0.16,69.7
6/12/2007,7,60.23,0,0.18,66.71
6/12/2007,8,60.75,0.02,0.18,69.26
6/12/2007,9,64.88,-0.46,0.18,78.76
6/12/2007,10,68.34,0.11,0.18,70.31
6/12/2007,11,70.07,-0.26,0.18,69.83
6/12/2007,12,70.65,-1.14,0.17,72.54
6/12/2007,13,73.13,-1.58,0.17,70.47
6/12/2007,14,72.26,-1.57,0.17,65.38
6/12/2007,15,74.94,-0.01,0.17,64.62
6/12/2007,16,74.41,-0.02,0.17,63.82
6/12/2007,17,72.22,-0.21,0.17,61.81
6/12/2007,18,69.68,0,0.17,61.03
6/12/2007,19,67.4,-0.14,0.16,61.97
6/12/2007,20,68.24,-0.45,0.18,72.04
6/12/2007,21,62.39,-0.13,0.14,70.82
6/12/2007,22,60.92,0.01,0.15,65.21
6/12/2007,23,55.82,0.02,0.07,67.03
6/13/2007,0,60.25,-0.45,0.13,61.2
6/13/2007,1,55.26,-0.45,0.13,56.11
6/13/2007,2,51.49,-0.39,0.12,51.08
6/13/2007,3,51.16,-0.4,0.13,37.98
6/13/2007,4,51.2,-0.4,0.14,33.07
6/13/2007,5,51.25,-0.16,0.14,29.07
6/13/2007,6,59.81,-0.04,0.16,36.05
6/13/2007,7,60.35,0,0.2,56.99
6/13/2007,8,61.47,-0.46,0.21,60.5
6/13/2007,9,65.81,-0.43,0.21,62.58
6/13/2007,10,69.51,-0.32,0.22,63.49
6/13/2007,11,70.43,-0.65,0.22,64.04
6/13/2007,12,70.17,-0.87,0.2,60.89
6/13/2007,13,72.95,-0.79,0.22,60.99
6/13/2007,14,72.44,-0.7,0.21,60.62
6/13/2007,15,73.65,-0.67,0.21,58.92
6/13/2007,16,73.36,-0.79,0.21,58.73
6/13/2007,17,73.02,-0.43,0.21,58.61
6/13/2007,18,67.04,-0.4,0.21,57.74
6/13/2007,19,63.55,-0.7,0.21,51.03
6/13/2007,20,64.4,-0.99,0.2,55.04
6/13/2007,21,62.92,-0.46,0.19,54.48
6/13/2007,22,58.63,-0.49,0.16,35.18
6/13/2007,23,55.29,-0.42,0.11,36.53
6/14/2007,0,53.6,-0.18,0.11,45.1
